id,name
"743c2220-92fd-4f4c-8f9a-52b4e5472db7","Gulfa Towers"
"bc5c58b3-c985-484a-b4f9-6937d105caca","Gulf Tower"
"dc67c9da-d509-4aef-a4f0-2588d5333fc0","Guzel Towers"
"da5868be-b46e-49f7-912e-002dd28bf530","Habtoor Grand Residences"
"ab94aa57-12f0-45a6-8862-96053e5b8aa9","Hadley Heights"
"8781d3f4-4e28-4201-a09e-cf2ed393c23a","Hadley Heights 2"
"f5b5e860-e4c0-4629-8f11-6992ab4e88fb","Hado by Beyond"
"c3f50fca-681f-45d6-9fbb-ed8549572855","Haia Villa Terra Collection"
"afe9cb9b-cc1d-41f3-8ccc-d58a4437663f","Hamilton Residency"
"9deabe07-e003-4fae-913c-1007501ea98f","Hammock Park"
"e3e44586-ee2f-4475-bb4f-22c4aa5312e6","Harbour Gate"
"527d32bf-dba2-416a-9341-83d43eb11778","Harrisoni La Mer"
"19fed4c8-63d6-4611-960c-457bf7e8dee0","Hatimi Residences"
"5af22fb2-9a2b-4557-b31e-c8914a474ebe","Havelock Heights"
"1cb20c8a-33fe-4e6c-bf33-9e9c418a95f1","Havelock Residences"
"fcab8698-6dd4-4abf-a540-0d85e2180688","Haven"
"1f514722-5af7-4ac5-853e-8e54755c61e7","Haven Bay"
"934fdf50-87ee-495b-a1ef-3e3011526940","Havencia"
"f24060ff-9fc7-4909-a28d-5869fc2fe374","Haven Living"
"51f00687-13b6-4235-817e-e0d442dc501b","Hawana Salalah - Amazi"
"590f016d-1c00-4377-89fc-a1f946a9b696","Hawa Residence"
"3da5dfdb-9f5a-4096-a687-7c698c2d316a","Haya on the Park"
"30292075-4a0d-42ea-ba8d-58fae090a378","Hayat 4 and 5"
"e2b1ee40-ec78-4a8d-b85e-7f53f9d8b5f3","Hayyan"
"8ca233d2-358f-46a1-91ff-d91e149ed31a","Helvetia Marine by DHG"
"ce88500f-7a2c-4fdc-87fd-c53150c6f6f4","Helvetia Residences"
"9311d639-9a1a-48b0-9583-f98d6820a9f4","Helvetia Verde"
"491911be-a531-4db2-aa91-51088c63444a","Hermina by Casagrand"
"adee1672-5eb2-4079-9360-cadb0b64ef1c","High Best Tower"
"39962fed-a4ec-4b7c-b8b0-b65b741e6534","HillCrest"
"9010f01a-4d38-49d4-9b9e-f973bac29491","Hillmont Residences"
"c247fbf3-37bc-485e-8e02-f95c1daa12ce","Hillsedge"
"102867c3-9cdc-4ed2-8da3-716587e983fa","Hills Park"
"6a8878b0-2ee6-43ed-9917-47e288e5576d","Hilton Residences"
"146567bc-430f-4e19-bddb-9d55c3f6c2f5","Hilton Residences Dubai JLT"
"9a85f509-6673-451f-a3a7-8f70c4026eb1","Holland Gardens"
"ae9e0080-c763-4194-871c-d5a52781eddd","HOLM One"
"c65fccfd-ef91-4f9a-9851-f3557ea5a029","Hotel London"
"68052309-1268-4565-b4f9-6ce98a13492c","House of WELL 1 and 2"
"9ff845f6-160b-47eb-bb4b-35b1d6228d4d","Hyde Residences"
"c95d6422-7fb1-4940-8def-49a702a5e494","Hyde Walk Residence"
"ebc77312-08ea-4d82-93d4-5929a281c645","Hygge Hotel"
"0233cfd6-7c85-4a17-9742-281b4f79c7f1","Iconic Tower"
"d9afc57d-2304-465e-a913-45a23dfb199d","il teatro Residences 1 and 2"
"3f725573-72be-4015-8ecf-a96219ba896a","Iluka Residences"
"0d54b77a-f628-4e67-8033-11ea54a848b8","Il Vento"
"6250a1f2-a8c1-40ab-9b74-fbb0f00501db","Imperial Avenue"
"6afcf646-4509-4f78-aaca-e7420f517ab4","Inaura Hotels & Residences Downtown"
"d2c3997d-745b-4215-8040-2d8f4c2baa3f","Infinity Tower"
"ee69f525-40b0-4809-8afc-1fc4800e350e","Interstellar Tower"
"9a6f77a5-ca0f-4dc8-8ff2-6c2928bd479e","IR1DIAN Park"
"277ec757-a069-4857-9d5e-40143f5a038a","IR1DIAN Park 2"
"8b05d6b7-2c15-4359-be2e-f3c64aad3d59","Iraz Creek Views"
"1b90fdb5-2e4d-4e85-aca2-b51b1a9ffb96","Iris Amber"
"cc299288-af23-4a41-946e-4f3553118ae5","Island Heights"
"f9c0e31a-67c8-4a9f-b0e2-6c9ec33c525e","I'Sola Bella"
"c408d771-1a52-4819-abe3-0524e3c3ebb6","Isolana Residences"
"cd831f12-2aab-48b6-95c6-200b7218d1e8","Ivy Gardens 2 by Samana"
"2632ae6d-28e5-4d61-bcb4-4db273064646","Ivy Gardens by Samana"
"a319d069-921b-4c36-b8c7-0014317ceda9","Izel by Zoya"
"2075cecc-807e-40ae-91ee-8fe13482c44b","Izzzi.LifeMINT"
"61a9fcc1-7735-4822-95ca-c8eba58e3331","Jacob and Co Beachfront Living"
"a0dea42f-dbd0-4315-8566-ba18472156fa","Jaddaf Beach Oasis"
"c37b4b46-5dfd-422e-9277-0b2b718e0983","Jade Tower"
"4eb7f9ec-de29-46cc-ad07-e6c680e6b769","Janayen Avenue"
"8828bfa3-dfc8-47bd-a9d2-c35671e9786e","Jannat"
"2f566635-07a3-4167-8571-cffacb71c3d0","Jardin Astral"
"0d87dcc6-ec32-4507-84bf-2a5bd0c3d472","Jasmine Lane"
"46d741d8-fc6d-4d66-b574-470487686a3b","Jawaher Residences Maryam Island"
"ff565c5f-1f27-4abd-8410-6c9a0c24331d","Jebel Sifah - Olive Farms"
"b611e31c-e9d4-4980-aecf-c85fb9ab5395","Jebel Sifah - Raya"
"0b78cb5f-d0ef-4905-8d78-48ee06aa2b48","Jebel Sifah - Solaris"
"a8795168-a8cf-4c7d-91f5-2a72403bf018","J-Haus Residence"
"f11fe973-7b86-490e-9d7a-88b31225b44e","J One Tower A"
"968af303-838c-4d09-8f51-dcf21da34fbb","Joud Tower"
"7568acda-9bd2-44f6-aa0a-a9f312bf9469","Jouri Hills"
"0cad6a8c-8909-4b11-997e-d446b902363a","Jouri Hills 3"
"428ab67b-af97-4cc6-b27e-97c5eb135f3f","Julphar Residence"
"9e7c77f3-e773-4cb7-85bc-66c7893cfdb1","Jumeirah Asora Bay"
"826b0c48-1802-4aa4-b29f-16b17dc00312","Jumeirah Residences at Al Maryah Island"
"ae1cb38d-0df4-49e8-98ab-d01102340c5d","Jumeirah Residences Emirates Towers"
"8988584c-9cea-4805-af4d-dc5acadac7f1","JW Marriott Residences and Resort"
"914940cd-6b73-4c6c-a663-dfbd7756e6c6","Kaia at The Valley"
"5ccb18a6-df00-442a-b933-61efa874a3ea","Kaia Villa by Atara Development"
"43a33189-6bb8-4100-ad14-ce2386a8740e","Kanyon by Beyond"
"26b81092-5f29-4d83-b567-17d0b0965b58","Kaya"
"475a2d58-d3ad-4ba2-9a8a-0044282b8a38","Kayan Villas 2"
"4386e36e-43f0-4048-a6e1-239be5b1992f","Kempinski Marina Residences"
"f5c64858-e03b-46d8-94af-01bdce5623d5","Kempinski Residences"
"ef55f0a2-f48c-49c3-80b9-2ac22e5f4bc0","Kensington Plots"
"604b9008-94d1-45d4-a92c-881acacd683a","Kensington Waters"
"6887a885-ce6b-4f53-89f4-6b62cfebf1b1","Kentia Residence"
"86e0a3e1-fd40-4728-bf3e-638f9c8383e9","Keturah Reserve"
"a94a5ddf-07c4-47bc-9e6c-d498f17cd564","Keturah Ritz Carlton"
"1e72b7a5-36a1-4aab-aacc-a1edd19bb196","Keturah tower"
"7f68c0a3-88ea-4152-b48d-7044503d45c7","Khalid Bin Sultan City"
"ffaf98ab-53d1-4fd0-8e7e-3cba021194b3","Kingdom Gate"
"3d6e177e-17a0-41eb-bb6a-3d343f34ff85","Knightsbridge"
"15a670a5-b1cc-40b6-9128-4f72c1569e43","Kyoto by ORO24"
"1d1608b3-0c1f-42fc-b5fa-f5c42146de8d","La Cle by MAAIA"
"22a67fe9-50bb-4643-bfbf-6a34ea42ebbf","Laguna Residence"
"c4e35d3a-4688-450d-a88c-c2c261ddd7c0","La Mazzoni"
"85f0818d-0415-4d41-9be0-e0aa416e30ba","La Mer by Elie Saab"
"15053071-6305-4ce1-a52f-0bf062cf4f29","Lanai Island"
"42c981aa-9489-49be-bd2f-c8cc3a532735","Lana on the Park"
"cfdabe7d-4fab-4a5e-828d-7a623765f331","La Perla"
"fc65d2ff-8da9-48b4-8c57-8f33e46129c8","La Perla"
"eb667b0a-b55e-4ae9-8072-16930a998888","La Residenza"
"e246ff24-be63-4b47-8a8d-c42388f2dc7f","La Tilia"
"d40ec58d-4396-4a40-988b-c5fae5ea1223","Laurel Central Park"
"3ab0a22b-dec7-43b1-a4da-5c99fdb8b7ec","La Violetta 2"
"4393d34c-9a0f-408c-a65e-52d561579978","La Vue by MAAIA"
"d23c74df-7ca5-4d90-a2f7-08b9460de5f2","Laya Courtyard"
"3c6d5ceb-e21e-4b9b-bf4d-3f9ed20ed00b","Laya Heights"
"12c65b39-13ca-4d0c-9b86-2be591edb051","Layla Residences"
"99fd1355-f4ae-4cff-bd3c-1e77e381053b","Lazord by Lapis Phases 1 and 2"
"c780d2ab-7431-46e6-809f-927452a73dbc","Leaf Tower"
"025070f6-875e-418e-9c52-5ae118e10649","Le Blanc"
"8dd28a32-2f2f-4ea7-b68f-603872c007f5","Le Château"
"5c75dde9-74e4-4cc3-9350-0e9841eab832","Legado by Prescott"
"7ce6114e-72f0-407d-9160-b929221b3866","Levanto by ORO24"
"e70f9872-4f11-4992-aeb8-ee08902b2f57","Lexington"
"ae16156b-ed24-49d4-a1eb-b47910d04460","Lia by Avenew Development"
"f68f518e-3b59-4018-a5b7-c6c58010a066","Lilac Park"
"aee2b76a-bd46-4d85-85b7-270aec4425d4","Lilia at The Valley"
"e855763d-d209-4c01-a9be-0c3ffcb9ab44","Lilian Residences"
"11a2c891-6e5a-478a-bb5d-aecb49f941dc","Lilium Tower"
"bd3f8a0c-930c-4f53-bfde-c771dd59274c","Lime Gardens"
"56a30668-4b64-447d-8935-6fa9b310a617","Linden Residences"
"ee0be6af-53c3-4515-b886-5f5c70030e49","Linea by Holm"
"1385cd20-85ca-400f-9d7c-f4680fc14072","Liora"
"e80b1129-731e-49b7-8760-441d82a178a6","Liva"
"61ac31eb-c474-4c0a-a123-118c10c995a4","Livel Residenza"
"d17642ed-5b6d-471f-85f3-6b5acf7555cd","Living Legends Phase 5"
"18e73523-9e2a-4245-bd16-b1aced8dda15","LIV Lux"
"47b3a7a2-31d0-4857-9984-cb20d9ce585f","LIV Marina"
"5fcd50e2-03a4-4d28-b4ec-3334752b0fa9","LIV Maritime"
"77019c09-f466-44ec-ae08-ca10e9a70e02","LIV Oceanside"
"fc00c0d7-5ca2-4491-9dfc-39b83c0268a2","LIV Residence"
"9a52ecd7-a3ce-4c41-bd46-5a59d455d1f2","LIV Waterside"
"7210d33e-4333-43dc-859d-0c86de79ae9a","Louvre Abu Dhabi Residences"
"9ed79e27-df11-4685-b832-1f722b46fb0f","Lua Residences"
"97cb82b5-0a30-4ae3-8366-6d0f82e69812","Luce"
"e03d1109-9d7e-4360-a824-553cd1362c94","Lucky Oasis Residence"
"1b539606-8d0e-4b7b-a4e7-a1373169f0ad","Lucky Royale Residence"
"7d01fc36-9801-407f-8967-98e4afbca032","LUM1NAR"
"2b3e0635-5299-4fcd-87fd-7e260d5763ce","Luma21"
"560ec15d-ddf6-41b3-8e5d-fcbd63b13897","Luma22"
"154d248d-e175-4245-822d-1c15eec7ba55","Luma Park Views"
"3f5542ba-f90a-4b7d-9503-282dbcb2d191","Lume Residences"
"0435d07f-d811-4461-a88f-8b761500a180","Lumiere Heights"
"d2ce40fd-d221-40ca-8acb-b47f8453df1c","Lumina Vista"
"2c25934c-0063-4154-9017-7e1cfb249ac2","Luxor Tower"
"fed35d36-5f0a-40b9-a381-2a4ab31278de","Luxury Canal Residences"
"a9eb9e1d-cb4d-476b-946e-7b269f7ec322","Luzora Residence"
"b5b6eae6-1525-4972-98c6-981c464b9dcc","Lyvia By Palace"
"db24d8ba-3ac1-47a0-9a04-2ef591e9255e","MAAK Residence"
"34482e15-ec68-4a4d-ac5d-b5dba797bd34","Maas Azur Residence"
"aec50101-4656-45cc-94d5-9a160b1c71a9","Mackerel Tower"
"6195b66f-4866-4e1c-95dd-65585defcade","MAG 22 "
"6c5b53f1-bd0a-4848-8748-e31b52dfe38b","MAG 330"
"384f3464-db9b-495b-ba61-99c9838f85f8","MAG 777"
"fda4f391-082a-4c9b-b556-7a18f873109a","Mag City Residential"
"74f25045-e39b-4608-b516-6a9fd468fc26","Mag City Townhouses"
"a6223011-c44d-4dd5-9c56-4c1da0e314b2","Maha Townhouses"
"8b1236e8-444e-4736-ad4c-2e67c757ba8b","Maha Villas"
"13112d70-b8ab-412e-807d-6b3964fb3fe0","Maimoon Gardens"
"b06c8367-2256-4f4d-b4cc-dcb1d35d3193","Maison Elysee"
"eafbded0-fc7c-4c80-9cb7-462dd7b1eaf9","Maison Elysee III"
"27370dd0-5406-491f-b747-a150d0fee0c0","Majestique Residence 1"
"9237ca4d-ea71-4ebd-a31c-e9b187747dc7","Mallside Residence"
"391e2dd7-4aff-4804-a3fe-837283ad24e6","Mama Residences"
"f0a3408f-4677-4dd3-9d84-19aa10c22cec","Mamsha Gardens"
"ca152fef-270f-4f9b-9f0b-fd5e0450ed99","Manam Pearl"
"8d5cdb0e-99c0-4ec0-b9fb-13f51d2588eb","Manam Prime"
"722cb58e-0459-46d1-a8b5-a55e71be31e8","Manarat Living 2"
"0f3e09e9-ef5c-42f4-a89f-bc99dd6c0f8c","Manarat Living 3"
"7559bb13-cee7-47e0-8160-5bc532116f43","Manazel Al Khor"
"c7f49e48-22ee-4556-bad8-273ac9f16ffd","Manchester City Yas Residences by Ohana"
"9cb5b124-f0e9-41cc-b4de-b4d25680a342","Mandarin Oriental Residences"
"41908d0e-1e5e-4eae-b106-585f57f3119f","Mangrove"
"60a95cc4-f7e3-467a-a241-227abd6278b6","Mangrove Village"
"b489943e-ffda-4c82-b44e-88523e411ff8","Mansio The8"
"e7c53481-f6e1-461a-95b4-4befb802f19b","Mansory Residences by Amaal"
"ebd92826-aca8-44e6-b25e-41a0c687d44e","Manta Bay"
"96675c9b-6681-4c8f-a69b-f2443c0854b0","Maravea Residences"
"9c13a156-56c0-44db-9222-242668cb1c19","Maravelle Residences"
"732294ae-bd6b-4355-9e8e-67a0b24d94a1","Marbella Villas"
"ae18f231-26e6-4d01-96aa-8900a9215280","Mar Casa"
"8a7718c9-3361-4461-ab63-457b7419c653","Marea Residences"
"5eb3ac5b-7f26-458b-b600-174b610d03d9","Mareva 1 and 2 The Oasis"
"8bf28f8b-a24c-464a-82fa-4e781a01713c","Mariane Tower"
"170b471f-03a1-47fc-9190-e5b6bbba029a","Marina Arcade Tower"
"929c6948-b35c-41ec-993f-06d3c60998c8","Marina Cove"
"b6d874c5-e08c-45f7-87fb-17f0c2c9bce0","Marina Living"
"9b905231-4eeb-48c1-9c2e-994d5d9e5b89","Marina Place"
"0d0a20c2-de13-484b-9e1f-d1e1e65b9096","Marina Shores"
"c4342dba-e257-4c66-9afa-c4704ab3ea2a","Marina Star"
"7ede4f78-6522-4874-be45-9b672f5210b4","Marina Views"
"e02d46fc-fdcc-4a90-b019-5bac84e37d5d","Marlin 2"
"d32b038a-a0cc-4161-b825-c2ee216ae524","Marlin Reportage"
"73899fe4-6701-4af7-8487-879bf5e2c61a","Marquis Elegance"
"68ec97a1-822b-4202-bd57-09cf4f81d4b2","Marquise Square"
"6eb8638c-8f5b-4141-84c1-0855a5eadac3","Marquis Galleria"
"befd00d7-65a5-4c2a-827f-7a7df5c1c600","Marquis Horizon"
"827f0e6f-e12e-478f-b3d8-20b30dc6cf83","Marquis Insignia"
"14e6d062-daa7-4163-85d1-8b004cd80b69","Marquis One"
"bd38ffdf-6971-4ed6-ba88-0e94028498d3","Marquis Signature"
"42f35a30-57d9-47e2-b482-18196dc74308","Marquis Vista"
"cd6a60be-8652-49b8-947c-59e07e5ca3a5","Marriott"
"eccb9369-8bca-4f86-9fae-a9b0f001be71","Marriott Residences"
"b643c8ee-467c-4824-b278-1bdbddfeda3a","Marriott Residences by Dar Global"
"2e0bf34f-fc27-4d66-bec2-1e232f9adca8","Marriott Residences JLT"
"9252ef4b-0d2c-4338-9698-9fee2680bfa9","Marriott Residences JVC"
"50cd37cd-dee0-4540-872d-a2f0818801c0","Marriott Residences Sheikh Zayed Road"
"c3da9494-b07b-4954-b46e-4e4b845dc65f","Maryam Gate Residences"
"0f7ec941-40ea-40c9-8fe1-3e7b8b239477","Masaar 2 Anber"
"31913ad5-71ae-4b24-9410-6bde684f1cc0","Masaar 2 Coral"
"95705e93-e560-4dd7-a811-f3b8545dbf0d","Masaar 2 Melia"
"5d8d616f-5e48-4681-93d9-d8459d7c770e","Masaar 2 Narenj"
"41837d3b-de49-4993-be88-0d29242e595c","Masaar 3 Phases 1 and 2"
"3d53ff7f-d6c9-4cf6-bcff-298462eaa832","Masaar 3 Sedra"
"09e56c8e-0d4c-4cc0-aba9-d8296ccdbd59","Masaar Azalea"
"7a46d09d-a793-44e4-a7b3-7384f542b1d2","Masaar Robinia"
"c2fefa62-1e50-4bbd-8e09-6cc94275a525","Masaar Sarai"
"4ca0d1f1-d91e-4bb7-a60c-cc85f3958107","Masaar Saro"
"87d19aa9-8f42-4cee-990e-0e00a6a72b9e","Masa Residence"
"7ba244a4-1fd1-4abe-bed6-a861e8cd8e13","Mas Barsha Residency"
"2ea27824-4d60-4a73-b838-6d4833765aa9","Mass Residences"
"241cb4dc-7880-43ba-8c13-c17c7ca61a5f","Mas Tower"
"73093db9-318e-450a-9608-1761f772016e","May"
"56f2bf87-b770-49df-9723-cec70a858526","Maya 5"
"2d0fabe9-8a52-4834-a612-97ebb39a0148","Mayas Geneva"
"2dca359c-6c32-43a1-b007-ecf66cd016ec","Maybach 6"
"9ddf094a-b474-4754-9e75-4de835535329","Maybach Ultimate Luxury"
"b88d0a38-823f-45ff-b9dd-2834aff029f1","Mayfair Gardens"
"01a46a46-2b7d-4a1b-94b5-d74d8842ce28","Mayfair Meridian"
"31c728ec-3d1e-4260-9188-f375caa80c84","Mayfair Residence"
"b2932019-c2eb-43a3-886e-4b25a66de25a","Mayfair Vista"
"ebcc0271-326f-445f-b759-37efd44e71fb","Mayyas at The Bay"
"6d00490f-2cc0-42e7-9f5f-2b91d61007bb","MBL Royal"
"648efe04-f84b-48f4-aed4-2d464ada9cab","MBL Signature"
"7a1372d7-293b-45ae-9f48-14af028760d7","Me Do Re"
"435b1c12-e0ef-4d97-a74b-b0c6054f6149","Me Do Re 2"
"f69e1a43-216f-4b67-aab9-718d72b4a5c3","Meera Tower"
"ed7d0ce9-53d0-4fb2-8454-809044a1b6bd","Mercedes-Benz Places by Binghatti"
"2e7fb231-88c1-4c7b-b112-6a9bd856dd79","Mercer House"
"f79b82fa-3319-492b-b4cf-0f9dc5864706","Meriden Beach Residences"
"8cc22ac1-22d1-4174-9fda-0f29d4ed0828","Mesk Residences Maryam Island"
"64c9f9e3-bf19-4abc-bf5d-3430a67a01a5","Mews Mansions"
"ec1f8374-e71c-43be-8118-09452c3ff07a","Miami"
"43a1137e-4d6a-4a08-87cf-14e91ba7b78d","Miami II"
"aa23301c-e140-4412-9580-46241ab63e18","Mi Casa"
"401f7b59-d4b4-4c23-b2bc-7aec74b5321e","Midtown Mesk"
"add13796-0d3c-401d-82e3-41cbfa36e408","Midtown Noor"
"8af12da0-8f42-4cb2-980a-3803e7c74964","Milos"
"0d7e340e-6307-4c1f-b439-d04d0b42b5e4","Minati Homes 1"
"50d9e515-35c6-487f-bb2d-90c662b6b7d8","Miorah by Zoya"
"e3b36dc5-1925-4aa6-a961-1e30ab5323c9","Mirage The Oasis"
"f0a55e8e-20d7-4c67-aa77-284caf6306db","Miraggio Phases 1 and 2"
"781dde94-cb0d-46a1-bfa4-33edfad1ba13","Mira Oasis"
"6dc4c243-6b77-4a82-95e5-70b48db1d215","Mirasol II"
"ab7cfcda-823d-4308-9a18-af5f719a572f","Mirasol Mina"
"67e90e6b-10e7-4bb4-b4fb-fdd667989e26","Mira Villas by Bentley Home"
"d93338fd-aabb-443d-aec1-3f2d57010730","Mirdad"
"44239fbf-654f-4e61-9c3c-044f9e7836c4","MJL Al Jazi"
"369a19b7-8840-4376-a404-f57effcc09d4","MJL Elara"
"40924916-ab22-4be1-9c85-804b4f273e5c","MJL Jadeel"
"b92f50b9-7289-49a6-b0d6-fda2ae006f65","MJL Jomana"
"c48a66b8-b222-4196-9e1c-0814928ebc05","MJL Lamaa"
"28f6bc38-aec7-4685-b803-88ee63a52645","MJL Lamtara"
"04f5e4c1-a128-428f-b6de-b68dcf4b087d","Monaco Mansions"
"6aa34e3d-55a8-4298-b131-e7e8b2033cd2","Mondrian"
"c79d5f7b-ba50-4958-b87d-b5020ec96814","Montiva by Vida"
"a86dc406-6d59-4044-a5f3-7d9404096f0c","Mont Rose"
"594bbbb3-0414-4258-bf6d-17afc3364c51","Moonsa Residence"
"e041e4bb-4a66-4315-b825-4bc9bdc361f7","Moonsa Residences 2"
"6c5db292-6d68-4938-9560-e19d8a3f2646","Moonstone Interiors by Missoni"
"c5ae8184-71d6-40a6-a197-e3a16489ec00","Mudon Al Ranim 1"
"a1c3daf9-58a6-4741-bdf7-6eee9f1f7ab2","Mudon Al Ranim 5"
"d46b66f5-d3bd-4bc8-a1f5-11d8b7a3607a","Mudon Al Ranim 7, 8"
"d160f194-0962-432a-9642-af3ee51c11eb","Mudon Views"
"62c65229-a2c9-4461-ad44-cde532284f83","Muheira Maysan"
"46902d1d-826b-4d3d-8594-6919279514da","Muraba Residences"
"bc1f1a93-51af-4564-846f-7f42452b8614","Muraba Veil"
"88db91c8-5a6b-4d06-bfd6-c757a9ccfa24","Murjan Al Saadiyat"
"98d6498f-3142-4cf1-bf30-cd7ad31a2414","Mushrif Village"
"59fd0936-8894-4318-a111-0b0597a65a58","Myrtle Central Park"
"db4571c2-9c4c-4f82-bfa1-49d5b1705943","Nad Al Sheba Garden Phase 4"
"713cd386-c921-4b80-89c1-6739566d43ac","Nad Al Sheba Garden Phase 5, 6"
"6cb87ffc-cc96-48d6-87d8-65ea317cbf4a","Nad Al Sheba Gardens"
"0d8fcdcd-3928-40ed-9788-4870bc74803d","Nad Al Sheba Gardens 10"
"c81bef96-c981-491d-98b1-d0e77aff6d10","Nad Al Sheba Gardens Phase 11"
"4b228b58-ba70-4bff-9e67-7f7c6a98f0c9","Nad Al Sheba Gardens Phase 7"
"02c4a5d6-d739-4113-a6c3-c3cebcfaec9d","Nad Al Sheba Gardens Phase 8"
"b4de4bbd-2496-41f0-a829-6b1963533013","Nad Al Sheba Gardens Phase 9"
"22415b8d-5ad2-44ba-a188-ca20006cdda3","Nadine Residences"
"3b0d7d4c-1f23-4432-a802-3634ce414bde","NAS 3 "
"64c103ea-d7a1-4396-9db4-27ba4d6d437a","Nasaq Apartments"
"68f937ff-823b-4073-b0db-30f7c3785886","Nasayem Avenue"
"8b6766cd-35db-4254-b4cf-4e076afab7f4","Naseem Al Jurf"
"b194c85c-677e-4fdd-8747-f74bb1e2d8f0","Nasim Al Bahr Residences"
"dbd7df0e-b308-439b-a1b0-201cb4d37362","Nasim Lofts at Bay Residence"
"08cc8e3f-be4b-487f-852f-24bbaed9044b","Natura"
"a87907ac-8258-49f6-bc6f-318c4d578bd7","Natuzzi Harmoni"
"e97c9ad8-7954-43c8-aa18-d8d4d35cc187","Nautica Towers"
"d4d96ca2-98d1-49fe-83a2-6b6d709a8608","Nawayef East by Modon Properties"
"b3e75665-c261-4bac-ab5b-f2f60ef58e99","Nawayef Mansions by Modon Properties"
"487f2f58-6b4c-48af-ad89-526bd44fc590","Nawayef West by Modon Properties"
"0e8fe920-127c-422f-918b-8e6ee4e47829","Naya"
"4db32e73-0c78-4624-8cde-87c1bc3e3940","NB Collection"
"ba1580a2-5970-43b2-a07e-7c80eb12ce1d","Nesba 1 Aljada"
"82d47733-2f0f-42c5-8f23-eed963091903","Nesba 2 Aljada"
"4d51b2e4-07fa-43ba-9469-2b338bae5c77","Nesba 3"
"64485f18-ce6f-47bb-8ef9-b596bf3f142b","Neva"
"880b695a-3042-4f0f-a9aa-5f2ed74c056e","Nexara by 7th Key"
"ae1f4c88-230a-4387-8fec-202e592c9824","NEXT Coral"
"438e7c31-20d9-4440-b561-22f195e8bc8d","Nikki Beach Residences"
"2d6584e4-2b3c-4ab3-88ae-bd86a3185384","Nima"
"cb458818-31d0-490f-965c-b2241f3dbea4","Nineteen Riviera Lagoon"
"840e6d0a-1a76-41fb-a3b5-b85f7a3a2bea","Nirvana Residences 1"
"b4e96041-04bb-4576-8d13-a49809d0da74","Nobles Tower"
"a360fac9-9aa0-4f2c-b915-53197002bb57","Noore"
"a5fedf9c-343d-4f93-a56c-53e6b390e903","Norah Residence"
"ca0d0613-0387-49c0-be97-2f2ff43236de","North 43"
"fe8735fc-a40d-4e0e-ac46-bc485a8ae3f9","Nouran Living"
"07d60417-ab55-40cd-b205-e6cac6a9ebe0","Nourelle"
"240e0158-2ab5-4793-8bb1-adabc4b21be4","Nova Tower"
"94b4e749-6abe-47c2-92ba-cf3b8a91d810","Novotel Residences"
"c2290638-5a26-4982-b4ec-f4af2a62e3cb","Nuaimia Two Tower"
"51d8fd31-7c0f-4e08-9166-701919216500","Nura"
"3b999d6b-a671-43a6-824e-19c354a86f11","Nuvana By Wadan"
"aa92ca19-ef6a-497b-98e2-620113894099","Nuve by Zoya"
"2b18111a-2c80-41e2-972b-10a530df9090","Oakley Square Residences"
"71cfd12b-c90e-4592-bd04-25593a02f3fc","Oakwood Residency "
"ea008d3b-715e-4324-b493-8acbd2963337","Oak Yard"
"8195f8af-fca0-4998-918b-d78592681c87","Oasis Lofts"
"f18ee90f-09d4-4de9-ab34-2dba824d5001","Oasis Residences"
"eca1426c-0710-4abb-88b6-12c073a10cf1","Oasis Tower 3"
"7c5ce0ce-c4db-4ebe-a978-68ff46d6b765","Oasis Towers 1 and 2"
"d4c561e1-513e-4fec-bf1a-4606e6fd09e4","Oasis Two"
"5e790666-6108-4ea7-8be8-ff24740dae3a","Oasiz"
"8451fb18-017c-44ff-b7e7-afd822b9b12c","Oasiz 2"
"50b3896b-a0d4-4f81-96cf-d404ff4f6d19","Oceana"
"a780f4c8-a6ae-43ad-9275-2d54bde1da58","Ocean Cove"
"f64cdbac-71a1-489e-bc72-088208baa2dc","Ocean Crest"
"0d2e75ca-9a09-45c7-8398-12ff829f985e","Oceano"
"f901afc7-a4dc-4d46-b3ea-371a2e71f4ff","Ocean Pearl 1 and 2"
"dc668987-69e1-4d1d-b9d8-f65586ac7cba","Ocean Point"
"112332ea-03f4-4c57-a936-3cb8112706e9","Ocean Star"
"f83897ed-8974-44a6-8212-df14e94b5f6a","Ocean Tower"
"9a6a00f8-f082-4923-ba4b-776d970e2c16","Ocean Views"
"96c14251-edda-4a67-8e64-322c727bae1c","Oceanz"
"a128df56-0d47-4f52-88b3-7a243d0c13cf","Octa Isle Interiors by Missoni"
"f3bdb6d5-b6dc-494d-8928-9cec936b333e","Odessa"
"44361c3b-0a03-411f-bd4a-bc88e0a3aac5","Ohana By The Sea Villas"
"9f7ba73a-0fb5-4832-b213-1b8b9ca42127","Olaia Residences"
"788b8f9f-9a33-4041-880f-62364539beeb","Ola Residence"
"f9fb86a0-651c-4d6f-affa-9b03d4b5734a","Olbia"
"fdd832cd-11d2-4a26-832b-502eef93ab2b","Olfah"
"c7159d5d-12ed-4b76-bba0-abcfa46af1b4","Olivia Gardens"
"66f816a5-815e-4839-b4cb-0602ef0b7ea6","Olivia Residences"
"b20205ef-b394-44f4-a6c7-d8c8579c03c7","Onda by Kasco"
"647b0f98-891b-4fd9-9ae6-728ed0110b4b","One 678 Residences"
